HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459646.03241,2022-03-07.5319692,bC,1.41,15.271,10.834,0.010,168.427,1.456,g
2459646.03368,2022-03-07.5332371,bC,1.49,15.035,10.312,0.004,272.179,0.963,g
2459648.99175,2022-03-10.4911881,bC,1.50,14.948,10.257,0.010,286.689,2.604,g
2459648.99301,2022-03-10.4924510,bC,1.52,14.957,10.260,0.009,285.809,2.487,g
2459648.99427,2022-03-10.4937151,bC,1.51,14.965,10.275,0.010,281.827,2.456,g
2459650.97019,2022-03-12.4695578,bC,1.47,14.924,10.280,0.010,280.547,2.473,g
2459650.97145,2022-03-12.4708150,bC,1.44,14.939,10.283,0.010,279.661,2.505,g
2459650.97270,2022-03-12.4720662,bC,1.43,15.277,10.928,0.005,154.599,0.653,g
2459650.97396,2022-03-12.4733361,bC,1.48,14.937,10.272,0.010,282.546,2.601,g
2459650.97522,2022-03-12.4745871,bC,1.48,14.988,10.330,0.004,267.977,0.901,g
2459650.97648,2022-03-12.4758515,bC,1.44,15.192,10.779,0.009,177.299,1.527,g
2459652.96988,2022-03-14.4691781,bC,1.47,14.975,10.325,0.004,269.049,0.927,g
2459652.97113,2022-03-14.4704290,bC,1.51,14.919,10.259,0.009,286.165,2.458,g
2459652.97240,2022-03-14.4716945,bC,1.43,14.919,10.259,0.010,286.067,2.600,g
2459655.01334,2022-03-16.5125575,bC,1.46,15.300,10.889,0.005,160.173,0.689,g
2459655.01461,2022-03-16.5138215,bC,1.41,15.180,10.718,0.010,187.404,1.674,g
2459655.01587,2022-03-16.5150869,bC,1.42,14.976,10.281,0.009,280.302,2.420,g
2459658.03100,2022-03-19.5301077,bC,1.46,15.218,10.815,0.010,171.493,1.579,g
2459658.03226,2022-03-19.5313778,bC,1.45,15.198,10.777,0.010,177.550,1.629,g
2459658.03353,2022-03-19.5326372,bC,1.43,15.232,10.836,0.010,168.163,1.468,g
2459660.96840,2022-03-22.4674054,bC,1.43,15.205,10.809,0.010,172.365,1.498,g
2459660.96965,2022-03-22.4686579,bC,1.51,14.960,10.274,0.009,282.189,2.431,g
2459660.97091,2022-03-22.4699174,bC,1.45,14.964,10.275,0.009,281.826,2.284,g
2459663.94085,2022-03-25.4397526,bC,1.46,14.904,10.255,0.010,286.885,2.643,g
2459663.94212,2022-03-25.4410181,bC,1.47,15.157,10.766,0.010,179.206,1.644,g
2459663.94338,2022-03-25.4422929,bC,1.46,14.910,10.258,0.010,286.296,2.517,g
2459663.98333,2022-03-25.4822276,bC,1.39,15.195,10.734,0.010,184.726,1.636,g
2459663.98459,2022-03-25.4834972,bC,1.41,14.959,10.256,0.010,286.911,2.538,g
2459663.98586,2022-03-25.4847562,bC,1.41,14.963,10.263,0.009,284.983,2.474,g
2459666.92628,2022-03-28.4250876,bC,1.42,15.207,10.803,0.010,173.261,1.562,g
2459666.92755,2022-03-28.4263541,bC,1.41,14.935,10.248,0.010,288.906,2.695,g
2459666.92882,2022-03-28.4276280,bC,1.38,15.292,10.905,0.005,157.738,0.649,g
2459668.89596,2022-03-30.3946978,bs,1.53,14.956,10.225,0.010,295.204,2.592,g
2459668.89720,2022-03-30.3959407,bs,1.50,14.972,10.239,0.008,291.407,2.235,g
2459668.89847,2022-03-30.3972144,bs,1.56,14.707,10.246,0.010,289.444,2.551,g
2459668.96519,2022-03-30.4639260,bs,1.53,14.743,10.186,0.009,305.958,2.692,g
2459668.96647,2022-03-30.4652143,bs,1.77,14.459,10.232,0.011,293.119,2.987,g
2459671.96772,2022-04-02.4663598,bC,1.48,15.202,10.709,0.010,188.929,1.723,g
2459671.96898,2022-04-02.4676206,bC,1.51,14.973,10.254,0.010,287.373,2.602,g
2459671.97024,2022-04-02.4688719,bC,1.62,14.971,10.258,0.010,286.490,2.552,g
2459672.00923,2022-04-02.5078780,bC,1.51,15.001,10.258,0.010,286.412,2.534,g
2459672.01050,2022-04-02.5091386,bC,1.54,15.010,10.268,0.009,283.750,2.258,g
2459672.01176,2022-04-02.5104053,bC,1.51,15.240,10.741,0.009,183.449,1.614,g
2459676.94253,2022-04-07.4410208,bC,1.44,15.014,10.305,0.004,274.076,0.932,g
2459676.94379,2022-04-07.4422849,bC,1.42,14.960,10.248,0.010,289.035,2.604,g
2459676.94506,2022-04-07.4435502,bC,1.43,15.266,10.808,0.005,172.487,0.661,g
2459676.95748,2022-04-07.4559643,bC,1.51,14.979,10.279,0.010,280.899,2.505,g
2459676.95874,2022-04-07.4572296,bC,1.53,15.222,10.774,0.010,177.896,1.638,g
2459676.95998,2022-04-07.4584700,bC,1.46,14.973,10.259,0.009,286.050,2.444,g
2459678.93480,2022-04-09.4332362,bs,1.48,15.187,10.724,0.010,186.339,1.758,g
2459678.93604,2022-04-09.4344758,bs,1.48,14.943,10.234,0.009,292.853,2.472,g
2459678.93729,2022-04-09.4357234,bs,1.47,14.959,10.253,0.009,287.584,2.344,g
2459681.05683,2022-04-11.5552028,bC,1.46,14.205,10.256,0.009,286.949,2.419,g
2459681.05808,2022-04-11.5564578,bC,1.53,14.211,10.330,0.007,267.897,1.728,g
2459681.05936,2022-04-11.5577303,bC,1.51,14.230,10.255,0.011,287.247,2.926,g
2459681.10432,2022-04-11.6026966,bC,1.46,14.706,10.292,0.005,277.584,1.120,g
2459681.10558,2022-04-11.6039605,bC,1.46,14.727,10.274,0.008,281.929,1.967,g
2459681.10685,2022-04-11.6052187,bC,1.49,14.766,10.253,0.010,287.550,2.771,g
2459683.96079,2022-04-14.4590831,bC,1.52,14.845,10.276,0.009,281.560,2.437,g
2459683.96205,2022-04-14.4603447,bC,1.47,14.783,10.274,0.010,282.224,2.530,g
2459683.96330,2022-04-14.4615971,bC,1.45,14.755,10.336,0.006,266.541,1.409,g
2459684.01439,2022-04-14.5126890,bC,1.48,14.702,10.291,0.012,277.656,3.104,g
2459684.01567,2022-04-14.5139648,bC,1.52,14.608,10.330,0.006,267.803,1.440,g
2459684.01693,2022-04-14.5152253,bC,1.49,14.591,10.350,0.005,263.055,1.346,g
2459688.86436,2022-04-19.3625392,bC,1.44,14.789,10.286,0.010,278.902,2.563,g
2459688.86564,2022-04-19.3638142,bC,1.45,14.820,10.308,0.004,273.543,1.115,g
2459688.86689,2022-04-19.3650748,bC,1.45,14.854,10.305,0.004,274.001,1.161,g
2459689.78183,2022-04-20.2799934,bs,2.05,99.990,99.990,99.990,99.990,99.990,g
2459689.78307,2022-04-20.2812362,bs,2.23,99.990,99.990,99.990,99.990,99.990,g
2459690.97310,2022-04-21.4712228,bs,1.51,15.133,10.649,0.010,199.669,1.811,g
2459690.97434,2022-04-21.4724672,bs,1.45,14.960,10.266,0.008,284.216,2.146,g
2459690.97558,2022-04-21.4737087,bs,1.48,15.193,10.771,0.010,178.380,1.575,g
2459692.94787,2022-04-23.4459562,bC,1.38,14.851,10.287,0.007,278.617,1.720,g
2459692.94913,2022-04-23.4472167,bC,1.40,14.342,10.205,0.011,300.666,3.137,g
2459692.95040,2022-04-23.4484820,bC,1.37,14.018,10.183,0.012,306.765,3.471,g
2459692.97743,2022-04-23.4755182,bC,1.39,14.881,10.245,0.010,289.807,2.617,g
2459692.97869,2022-04-23.4767800,bC,1.42,14.791,10.246,0.011,289.546,3.025,g
2459692.97995,2022-04-23.4780358,bC,1.42,14.732,10.269,0.009,283.315,2.330,g
2459693.01523,2022-04-23.5133243,bC,1.39,15.010,10.240,0.010,291.037,2.773,g
2459693.01650,2022-04-23.5145884,bC,1.41,15.284,10.782,0.009,176.704,1.567,g
2459693.01776,2022-04-23.5158528,bC,1.39,15.284,10.778,0.009,177.336,1.559,g
2459693.05697,2022-04-23.5550464,bC,1.42,15.027,10.255,0.010,287.025,2.526,g
2459693.05822,2022-04-23.5563035,bC,1.42,15.274,10.766,0.010,179.260,1.609,g
2459693.05947,2022-04-23.5575618,bC,1.42,15.015,10.246,0.010,289.304,2.610,g
2459693.70514,2022-04-24.2032156,bs,1.49,14.463,10.242,0.014,290.542,3.825,g
2459693.70638,2022-04-24.2044543,bs,1.49,14.518,10.280,0.016,280.578,4.053,g
2459693.70762,2022-04-24.2056954,bs,1.50,14.563,10.256,0.015,286.672,3.953,g
2459694.84919,2022-04-25.3472356,bC,1.58,14.911,10.261,0.010,285.345,2.637,g
2459694.85044,2022-04-25.3484902,bC,1.54,14.913,10.255,0.010,286.848,2.612,g
2459694.85172,2022-04-25.3497649,bC,1.57,14.925,10.271,0.009,283.080,2.381,g
2459695.85760,2022-04-26.3556321,bC,1.51,14.934,10.254,0.010,287.190,2.575,g
2459695.85888,2022-04-26.3569032,bC,1.48,14.940,10.265,0.010,284.404,2.642,g
2459695.86014,2022-04-26.3581674,bC,1.52,14.939,10.256,0.010,286.781,2.537,g
2459696.87264,2022-04-27.3706534,bC,1.47,14.956,10.250,0.010,288.271,2.582,g
2459696.87390,2022-04-27.3719164,bC,1.49,14.957,10.249,0.010,288.712,2.651,g
2459696.87518,2022-04-27.3731876,bC,1.47,15.228,10.795,0.010,174.593,1.663,g
2459697.85023,2022-04-28.3482181,bC,1.39,14.863,10.252,0.011,287.980,2.964,g
2459697.85148,2022-04-28.3494762,bC,1.40,14.574,10.305,0.009,274.376,2.289,g
2459697.85274,2022-04-28.3507348,bC,1.40,14.691,10.272,0.011,282.606,2.842,g
2459697.86172,2022-04-28.3597200,bC,1.44,14.900,10.244,0.011,289.992,2.821,g
2459697.86299,2022-04-28.3609831,bC,1.41,14.634,10.275,0.011,281.827,2.785,g
2459697.86424,2022-04-28.3622324,bC,1.38,14.652,10.228,0.016,294.368,4.247,g
2459698.84855,2022-04-29.3465310,bC,1.54,14.912,10.267,0.011,284.035,2.795,g
2459698.84983,2022-04-29.3477961,bC,1.51,14.915,10.265,0.010,284.332,2.566,g
2459698.85108,2022-04-29.3490601,bC,1.56,14.908,10.260,0.010,285.714,2.741,g
2459699.85869,2022-04-30.3566442,bC,1.38,14.512,10.266,0.010,284.140,2.712,g
2459699.85996,2022-04-30.3579071,bC,1.40,14.605,10.300,0.005,275.405,1.281,g
2459699.86121,2022-04-30.3591709,bC,1.37,14.332,10.311,0.007,272.803,1.749,g
2459700.87385,2022-05-01.3717807,bC,1.60,14.808,10.243,0.010,290.362,2.698,g
2459700.87510,2022-05-01.3730402,bC,1.54,14.782,10.275,0.011,281.902,2.790,g
2459700.87636,2022-05-01.3743070,bC,1.64,14.859,10.266,0.010,284.185,2.757,g
2459700.91597,2022-05-01.4139075,bC,1.49,14.977,10.250,0.010,288.503,2.710,g
2459700.91723,2022-05-01.4151671,bC,1.50,15.217,10.727,0.010,185.794,1.678,g
2459700.91848,2022-05-01.4164210,bC,1.59,14.974,10.243,0.010,290.503,2.672,g
2459700.92697,2022-05-01.4249111,bC,1.45,15.213,10.708,0.010,189.247,1.776,g
2459700.92824,2022-05-01.4261861,bC,1.45,15.192,10.795,0.011,174.737,1.711,g
2459700.92951,2022-05-01.4274456,bC,1.45,14.835,10.253,0.010,287.623,2.568,g
2459704.84124,2022-05-05.3391201,bC,1.41,13.896,10.411,0.021,248.747,4.856,g
2459704.84250,2022-05-05.3403864,bC,1.56,99.990,99.990,99.990,99.990,99.990,g
2459704.84377,2022-05-05.3416520,bC,1.49,99.990,99.990,99.990,99.990,99.990,g
2459708.81582,2022-05-09.3136547,bC,1.48,15.172,10.805,0.010,173.008,1.572,g
2459708.81709,2022-05-09.3149200,bC,1.50,14.922,10.270,0.009,283.027,2.345,g
2459708.81835,2022-05-09.3161780,bC,1.45,14.927,10.268,0.009,283.672,2.465,g
2459710.80842,2022-05-11.3062189,bC,1.54,14.918,10.280,0.009,280.455,2.388,g
2459710.80966,2022-05-11.3074703,bC,1.54,14.916,10.275,0.009,281.796,2.308,g
2459710.81092,2022-05-11.3087253,bC,1.48,15.156,10.796,0.010,174.470,1.585,g
2459711.80481,2022-05-12.3026065,bC,1.53,14.683,10.287,0.009,278.714,2.271,g
2459711.80608,2022-05-12.3038741,bC,1.51,14.735,10.281,0.010,280.212,2.455,g
2459711.80733,2022-05-12.3051326,bC,1.50,14.742,10.280,0.010,280.582,2.411,g
2459711.82428,2022-05-12.3220733,bC,1.59,14.518,10.288,0.010,278.559,2.638,g
2459711.82553,2022-05-12.3233233,bC,1.67,14.539,10.309,0.009,273.058,2.426,g
2459711.82679,2022-05-12.3245885,bC,1.70,14.518,10.326,0.007,268.822,1.627,g
2459711.88201,2022-05-12.3798040,bC,1.44,15.231,10.818,0.010,170.940,1.572,g
2459711.88326,2022-05-12.3810608,bC,1.40,15.237,10.866,0.010,163.602,1.564,g
2459711.88454,2022-05-12.3823315,bC,1.39,15.203,10.822,0.010,170.192,1.525,g
2459712.89001,2022-05-13.3877912,bC,1.72,14.957,10.267,0.010,283.876,2.578,g
2459712.89126,2022-05-13.3890479,bC,1.67,14.946,10.260,0.010,285.728,2.581,g
2459712.89252,2022-05-13.3903086,bC,1.56,14.988,10.269,0.010,283.381,2.563,g
2459712.92086,2022-05-13.4186440,bC,1.48,15.002,10.257,0.010,286.329,2.620,g
2459712.92211,2022-05-13.4198953,bC,1.47,15.316,10.855,0.005,165.100,0.653,g
2459712.92337,2022-05-13.4211596,bC,1.51,15.221,10.723,0.010,186.543,1.676,g
2459713.00154,2022-05-13.4993280,bC,1.63,15.236,10.738,0.010,184.119,1.662,g
2459713.00281,2022-05-13.5006003,bC,1.57,15.005,10.260,0.010,285.706,2.619,g
2459713.00408,2022-05-13.5018631,bC,1.63,15.008,10.264,0.010,284.837,2.587,g
2459713.90152,2022-05-14.3993050,bC,1.78,14.985,10.278,0.009,281.152,2.403,g
2459713.90279,2022-05-14.4005704,bC,1.71,15.026,10.319,0.004,270.670,1.038,g
2459713.90405,2022-05-14.4018371,bC,1.70,14.973,10.268,0.010,283.794,2.707,g
2459714.81413,2022-05-15.3118922,bC,1.52,14.934,10.323,0.004,269.796,1.115,g
2459714.81539,2022-05-15.3131563,bC,1.54,15.162,10.894,0.005,159.355,0.759,g
2459714.81663,2022-05-15.3144089,bC,1.57,14.915,10.290,0.010,278.199,2.492,g
2459714.92543,2022-05-15.4231953,bC,1.60,15.295,10.869,0.005,163.163,0.683,g
2459714.92668,2022-05-15.4244527,bC,1.51,14.986,10.271,0.009,282.895,2.352,g
2459714.92794,2022-05-15.4257160,bC,1.56,15.189,10.719,0.010,187.146,1.715,g
2459715.85177,2022-05-16.3495384,bC,1.60,15.147,10.769,0.010,178.819,1.584,g
2459715.85302,2022-05-16.3507896,bC,1.66,14.964,10.316,0.004,271.408,0.987,g
2459715.85427,2022-05-16.3520434,bC,1.65,15.134,10.765,0.010,179.376,1.690,g
2459716.02509,2022-05-16.5228549,bC,1.48,15.296,10.892,0.005,159.665,0.670,g
2459716.02635,2022-05-16.5241109,bC,1.46,15.041,10.324,0.004,269.505,0.929,g
2459716.02760,2022-05-16.5253642,bC,1.44,15.212,10.720,0.011,187.149,1.835,g
2459716.90326,2022-05-17.4010164,bC,1.51,15.219,10.764,0.005,179.764,0.793,g
2459716.90451,2022-05-17.4022699,bC,1.51,15.235,10.782,0.009,176.823,1.488,g
2459716.90578,2022-05-17.4035349,bC,1.50,15.202,10.727,0.010,185.824,1.602,g
2459716.94174,2022-05-17.4395023,bC,1.75,14.966,10.266,0.010,284.427,2.643,g
2459716.94300,2022-05-17.4407556,bC,1.78,14.978,10.273,0.010,282.348,2.597,g
2459716.94425,2022-05-17.4420078,bC,1.77,14.984,10.270,0.010,283.205,2.630,g
2459717.96148,2022-05-18.4592342,bC,1.63,15.232,10.740,0.010,183.692,1.688,g
2459717.96275,2022-05-18.4604949,bC,1.65,15.016,10.283,0.009,279.625,2.370,g
2459717.96401,2022-05-18.4617622,bC,1.64,15.010,10.281,0.009,280.229,2.342,g
2459718.01160,2022-05-18.5093487,bC,1.48,15.022,10.279,0.009,280.612,2.373,g
2459718.01287,2022-05-18.5106278,bC,1.46,15.024,10.276,0.010,281.584,2.446,g
2459718.01415,2022-05-18.5119046,bC,1.51,15.012,10.272,0.010,282.675,2.613,g
2459718.69342,2022-05-19.1911629,bs,1.96,14.741,10.245,0.011,289.952,2.870,g
2459718.69473,2022-05-19.1924693,bs,1.78,14.807,10.311,0.004,272.722,1.190,g
2459718.69605,2022-05-19.1937989,bs,1.75,14.734,10.221,0.011,296.149,2.955,g
2459720.79335,2022-05-21.2910798,bC,1.69,14.938,10.262,0.010,285.196,2.519,g
2459720.79461,2022-05-21.2923464,bC,1.60,14.941,10.269,0.009,283.638,2.462,g
2459720.79586,2022-05-21.2936039,bC,1.59,14.944,10.266,0.009,284.349,2.373,g
2459721.89370,2022-05-22.3914347,bC,1.52,15.242,10.745,0.010,182.864,1.730,g
2459721.89496,2022-05-22.3926916,bC,1.51,14.999,10.255,0.010,287.173,2.613,g
2459721.89621,2022-05-22.3939503,bC,1.53,15.230,10.722,0.009,186.799,1.654,g
2459723.79047,2022-05-24.2881991,bC,1.41,15.210,10.791,0.010,175.170,1.649,g
2459723.79172,2022-05-24.2894525,bC,1.41,15.259,10.886,0.010,160.580,1.461,g
2459723.79299,2022-05-24.2907143,bC,1.37,15.245,10.844,0.010,166.810,1.484,g
2459724.81674,2022-05-25.3144672,bC,1.47,14.957,10.251,0.010,288.161,2.696,g
2459724.81801,2022-05-25.3157276,bC,1.47,14.978,10.274,0.009,282.111,2.405,g
2459724.81927,2022-05-25.3169939,bC,1.49,15.220,10.782,0.010,176.725,1.673,g
2459724.82832,2022-05-25.3260478,bC,1.51,14.969,10.261,0.010,285.631,2.740,g
2459724.82960,2022-05-25.3273204,bC,1.47,14.971,10.256,0.010,286.808,2.724,g
2459724.83086,2022-05-25.3285849,bC,1.46,14.974,10.259,0.010,285.936,2.614,g
2459725.87136,2022-05-26.3690901,bC,1.69,14.983,10.268,0.010,283.808,2.474,g
2459725.87262,2022-05-26.3703365,bC,1.62,14.984,10.260,0.010,285.725,2.563,g
2459725.87388,2022-05-26.3716027,bC,1.64,14.978,10.246,0.010,289.387,2.641,g
2459726.80931,2022-05-27.3070283,bC,1.43,14.968,10.256,0.010,286.762,2.536,g
2459726.81181,2022-05-27.3095424,bC,1.41,15.236,10.799,0.010,173.914,1.614,g
2459727.80738,2022-05-28.3051026,bC,1.38,14.807,10.272,0.008,282.511,2.111,g
2459727.80863,2022-05-28.3063630,bC,1.46,14.831,10.282,0.007,280.119,1.935,g
2459727.80991,2022-05-28.3076310,bC,1.41,14.818,10.263,0.009,285.051,2.497,g
2459728.03451,2022-05-28.5322358,bC,1.50,15.215,10.719,0.010,187.390,1.796,g
2459728.03575,2022-05-28.5334835,bC,1.48,14.985,10.254,0.010,287.231,2.519,g
2459728.03703,2022-05-28.5347512,bC,1.52,14.978,10.244,0.010,290.107,2.662,g
2459729.99640,2022-05-30.4941336,bC,1.48,15.024,10.264,0.009,284.765,2.387,g
2459729.99765,2022-05-30.4953872,bC,1.48,15.271,10.761,0.010,180.123,1.615,g
2459729.99891,2022-05-30.4966395,bC,1.49,15.010,10.245,0.010,289.935,2.726,g
2459730.05028,2022-05-30.5480043,bC,1.43,14.923,10.224,0.010,295.346,2.671,g
2459730.05152,2022-05-30.5492545,bC,1.39,14.943,10.246,0.012,289.615,3.119,g
2459730.05279,2022-05-30.5505136,bC,1.41,15.224,10.694,0.010,191.505,1.742,g
2459730.91930,2022-05-31.4170358,bs,1.60,14.864,10.239,0.011,291.169,2.965,g
2459730.92055,2022-05-31.4182753,bs,1.99,14.834,10.231,0.013,293.403,3.384,g
2459730.92179,2022-05-31.4195180,bs,1.99,14.854,10.247,0.011,289.237,2.987,g
2459731.97446,2022-06-01.4721921,bC,2.16,14.957,10.252,0.010,287.777,2.612,g
2459731.97571,2022-06-01.4734423,bC,2.12,14.969,10.261,0.010,285.462,2.638,g
2459731.97697,2022-06-01.4746971,bC,2.17,14.949,10.247,0.010,289.309,2.661,g
2459732.00929,2022-06-01.5070219,bC,2.31,14.935,10.252,0.011,287.677,2.796,g
2459732.01054,2022-06-01.5082734,bC,2.31,14.940,10.255,0.011,287.079,2.964,g
2459732.01180,2022-06-01.5095306,bC,2.22,14.958,10.258,0.011,286.299,2.810,g
2459734.75546,2022-06-04.2532156,bC,1.50,14.946,10.269,0.009,283.305,2.343,g
2459734.75673,2022-06-04.2544719,bC,1.48,14.961,10.280,0.009,280.569,2.340,g
2459734.75799,2022-06-04.2557362,bC,1.50,14.946,10.260,0.009,285.863,2.437,g
2459735.85571,2022-06-05.3534631,bC,1.39,15.265,10.766,0.009,179.244,1.527,g
2459735.85698,2022-06-05.3547319,bC,1.38,15.016,10.254,0.009,287.284,2.300,g
2459735.85824,2022-06-05.3559961,bC,1.39,15.005,10.247,0.010,289.097,2.719,g
2459736.69384,2022-06-06.1915902,bs,1.49,14.833,10.236,0.010,291.986,2.698,g
2459736.69509,2022-06-06.1928415,bs,1.48,14.756,10.236,0.010,292.003,2.711,g
2459736.69633,2022-06-06.1940834,bs,1.45,14.896,10.246,0.009,289.446,2.432,g
2459736.71740,2022-06-06.2151622,bs,1.48,14.915,10.232,0.010,293.344,2.626,g
2459736.71864,2022-06-06.2163972,bs,1.46,14.917,10.232,0.010,293.402,2.690,g
2459736.71987,2022-06-06.2176278,bs,1.45,15.245,10.841,0.005,167.446,0.731,g
2459737.77141,2022-06-07.2691767,bC,1.40,15.269,10.851,0.010,165.920,1.516,g
2459737.77267,2022-06-07.2704405,bC,1.40,15.195,10.705,0.010,189.692,1.769,g
2459737.77393,2022-06-07.2716929,bC,1.43,14.983,10.266,0.009,284.273,2.448,g
2459737.79842,2022-06-07.2961865,bC,1.47,14.990,10.252,0.010,287.811,2.596,g
2459737.79968,2022-06-07.2974530,bC,1.41,14.989,10.254,0.010,287.256,2.687,g
2459737.80095,2022-06-07.2987170,bC,1.40,15.261,10.802,0.010,173.508,1.593,g
2459738.79847,2022-06-08.2962465,bC,1.41,15.242,10.757,0.009,180.876,1.508,g
2459738.79974,2022-06-08.2975037,bC,1.43,15.223,10.740,0.009,183.650,1.597,g
2459738.80100,2022-06-08.2987679,bC,1.47,15.252,10.790,0.010,175.401,1.571,g
2459738.91010,2022-06-08.4078660,bC,1.56,15.013,10.254,0.010,287.548,2.569,g
2459738.91135,2022-06-08.4091291,bC,1.50,15.310,10.802,0.004,173.474,0.677,g
2459738.91262,2022-06-08.4103944,bC,1.54,15.009,10.248,0.010,289.025,2.553,g
2459739.82092,2022-06-09.3186978,bC,1.57,14.989,10.252,0.010,287.954,2.716,g
2459739.82218,2022-06-09.3199515,bC,1.52,15.016,10.287,0.009,278.688,2.322,g
2459739.82344,2022-06-09.3212261,bC,1.53,14.998,10.260,0.010,285.725,2.520,g
2459739.86681,2022-06-09.3645937,bC,1.47,15.223,10.689,0.010,192.440,1.742,g
2459739.86809,2022-06-09.3658710,bC,1.43,15.244,10.718,0.010,187.422,1.734,g
2459739.86936,2022-06-09.3671476,bC,1.45,15.239,10.719,0.010,187.310,1.705,g
2459740.87978,2022-06-10.3775634,bC,1.54,15.018,10.264,0.010,284.646,2.510,g
2459740.88103,2022-06-10.3788228,bC,1.50,15.223,10.689,0.010,192.516,1.785,g
2459740.88229,2022-06-10.3800857,bC,1.45,15.233,10.698,0.010,190.880,1.715,g
2459740.91053,2022-06-10.4083237,bC,1.42,15.246,10.711,0.009,188.778,1.547,g
2459740.91179,2022-06-10.4095797,bC,1.39,15.274,10.781,0.010,176.888,1.648,g
2459740.91305,2022-06-10.4108414,bC,1.45,15.309,10.776,0.004,177.666,0.687,g
2459740.93377,2022-06-10.4315599,bC,1.45,15.020,10.257,0.010,286.543,2.603,g
2459740.93505,2022-06-10.4328366,bC,1.42,15.257,10.741,0.010,183.481,1.703,g
2459740.93632,2022-06-10.4341030,bC,1.47,15.273,10.770,0.011,178.751,1.752,g
2459741.90754,2022-06-11.4053430,bC,1.64,15.057,10.316,0.004,271.464,0.857,g
2459741.90879,2022-06-11.4065954,bC,1.59,15.007,10.264,0.010,284.803,2.652,g
2459741.91006,2022-06-11.4078571,bC,1.58,15.055,10.319,0.004,270.654,0.894,g
2459744.79718,2022-06-14.2950078,bC,1.78,14.939,10.268,0.010,283.705,2.616,g
2459744.79844,2022-06-14.2962686,bC,1.74,14.962,10.272,0.009,282.649,2.440,g
2459744.79970,2022-06-14.2975305,bC,1.75,14.953,10.280,0.010,280.527,2.550,g
2459745.83005,2022-06-15.3278915,bC,1.54,15.205,10.714,0.010,188.122,1.702,g
2459745.83130,2022-06-15.3291464,bC,1.52,14.989,10.257,0.010,286.724,2.601,g
2459745.83257,2022-06-15.3304083,bC,1.50,15.286,10.848,0.005,166.338,0.646,g
2459745.91239,2022-06-15.4102291,bC,1.63,15.001,10.272,0.009,282.480,2.423,g
2459745.91364,2022-06-15.4114814,bC,1.54,15.246,10.780,0.009,177.107,1.465,g
2459745.91490,2022-06-15.4127412,bC,1.61,14.996,10.258,0.010,286.250,2.585,g
2459749.75101,2022-06-19.2489079,bC,1.59,14.969,10.333,0.004,267.173,1.007,g
2459749.75228,2022-06-19.2501722,bC,1.53,14.947,10.288,0.009,278.476,2.415,g
2459749.75353,2022-06-19.2514211,bC,1.71,14.919,10.265,0.010,284.440,2.622,g
2459750.76266,2022-06-20.2605758,bC,1.68,14.975,10.252,0.010,287.825,2.629,g
2459750.76394,2022-06-20.2618456,bC,1.69,14.988,10.267,0.010,283.960,2.658,g
2459750.76518,2022-06-20.2630958,bC,1.71,14.981,10.265,0.010,284.525,2.627,g
2459751.94390,2022-06-21.441825,bC,2.06,14.951,10.250,0.011,288.567,2.988,g
2459751.94517,2022-06-21.4430901,bC,2.03,14.951,10.251,0.011,288.154,2.931,g
2459751.94643,2022-06-21.4443557,bC,2.10,14.944,10.254,0.011,287.386,2.943,g
2459753.94109,2022-06-23.4390515,bC,1.48,15.023,10.261,0.009,285.508,2.392,g
2459753.94235,2022-06-23.4403028,bC,1.47,15.285,10.798,0.010,174.073,1.593,g
2459753.94360,2022-06-23.4415608,bC,1.47,15.250,10.736,0.010,184.378,1.736,g
2459754.93009,2022-06-24.4280663,bs,1.48,14.873,10.279,0.005,280.655,1.226,g
2459754.93133,2022-06-24.4293081,bs,1.47,14.822,10.224,0.009,295.469,2.418,g
2459754.93256,2022-06-24.4305349,bs,1.40,14.730,10.196,0.010,303.057,2.737,g
2459754.98754,2022-06-24.4855254,bC,1.45,15.256,10.760,0.010,180.365,1.612,g
2459754.98882,2022-06-24.4867988,bC,1.45,15.281,10.809,0.010,172.301,1.525,g
2459754.99008,2022-06-24.4880640,bC,1.43,14.998,10.246,0.010,289.570,2.707,g
2459756.87157,2022-06-26.3695737,bC,1.42,15.267,10.740,0.009,183.711,1.541,g
2459756.87283,2022-06-26.3708424,bC,1.43,15.223,10.665,0.010,196.833,1.774,g
2459756.87408,2022-06-26.3720972,bC,1.40,15.289,10.787,0.009,175.750,1.520,g
2459756.89464,2022-06-26.3926621,bC,1.54,15.328,10.827,0.004,169.601,0.635,g
2459756.89591,2022-06-26.3939218,bC,1.43,15.237,10.694,0.009,191.691,1.653,g
